File | True Lang | Simple Pred | Enhanced Pred | Simple Match | Enhanced Match
ekstep_seen/IITMandi_Readspeech/hin/hin2181.wav | Hindi | Malayalam | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1488.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2195.wav | Hindi | Bengali | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin826.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin832.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2624.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin167.wav | Hindi | Malayalam | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2142.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin615.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1311.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2618.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1477.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1463.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1305.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1852.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2383.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3089.wav | Hindi | Marathi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1846.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2340.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin365.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1649.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2426.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin403.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2354.wav | Hindi | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin371.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin359.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1107.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2368.wav | Hindi | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3076.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1926.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2591.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1098.wav | Hindi | Malayalam | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2585.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1932.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin588.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin211.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2552.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin577.wav | Hindi | Punjabi | Gujarati | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2546.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin563.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1729.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2220.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin205.wav | Hindi | Bengali | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2208.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1067.wav | Hindi | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin239.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2977.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin952.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin946.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2988.wav | Hindi | Malayalam | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin775.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2750.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1259.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2022.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin761.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2744.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1265.wav | Hindi | Malayalam | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin991.wav | Hindi | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1503.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1517.wav | Hindi | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2778.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1271.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1516.wav | Hindi | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin51.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1270.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2779.wav | Hindi | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin748.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin990.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1264.wav | Hindi | Malayalam | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin45.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2023.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2745.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin774.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2989.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2037.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin947.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2962.wav | Hindi | Malayalam | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2786.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2792.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1714.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3103.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2209.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1700.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin204.wav | Hindi | Malayalam | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1728.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2553.wav | Hindi | Bengali | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1933.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1927.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2590.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1660.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3077.wav | Hindi | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2369.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3063.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin358.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1674.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin416.wav | Hindi | Malayalam | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2433.wav | Hindi | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2355.wav | Hindi | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1884.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1648.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin364.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2341.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin402.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2427.wav | Hindi | Marathi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2396.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3088.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1853.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1462.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1304.wav | Hindi | Bengali | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin628.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2619.wav | Hindi | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1476.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2157.wav | Hindi | Punjabi | Gujarati | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin172.wav | Hindi | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2631.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin614.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin600.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2143.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2816.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin827.wav | Hindi | Malayalam | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2802.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin199.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2196.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2182.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin825.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2800.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2155.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin170.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2141.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin602.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1474.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1845.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1851.wav | Hindi | Marathi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2380.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1886.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin414.wav | Hindi | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1138.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2425.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin366.wav | Hindi | Odia | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2343.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1892.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1104.wav | Hindi | Malayalam | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2419.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1676.wav | Hindi | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1931.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2586.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2592.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1925.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1919.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2223.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin560.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2545.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin574.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2551.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3129.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2237.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3101.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1716.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1070.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin548.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1299.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2790.wav | Hindi | Malayalam | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2948.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2960.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin90.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin84.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin789.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin951.wav | Hindi | Malayalam | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2974.wav | Hindi | Malayalam | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin762.wav | Hindi | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2021.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1528.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2035.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2753.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin776.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin47.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1500.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1266.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin992.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2008.wav | Hindi | Malayalam | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1273.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2034.wav | Hindi | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin777.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2752.wav | Hindi | Bengali | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2746.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2020.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2975.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin950.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin944.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2949.wav | Hindi | Bengali | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2791.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1298.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin978.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1703.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1071.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2550.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1059.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2236.wav | Hindi | Malayalam | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin213.wav | Hindi | Malayalam | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3128.wav | Hindi | Malayalam | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin207.wav | Hindi | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin561.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1918.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1924.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1930.wav | Hindi | Punjabi | Bengali | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2587.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1111.wav | Hindi | Malayalam | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1677.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1663.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3074.wav | Hindi | Punjabi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin429.wav | Hindi | Marathi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1105.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1893.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2342.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin367.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin3048.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin373.wav | Hindi | Punjabi | Malayalam | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1139.wav | Hindi | Marathi | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2430.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin415.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1878.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin2381.wav | Hindi | Punjabi | Odia | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1850.wav | Hindi | Malayalam | Marathi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1475.wav | Hindi | Punjabi | Punjabi | MISMATCH | MISMATCH
ekstep_seen/IITMandi_Readspeech/hin/hin1307.wav | Hindi | Malayalam | Marathi | MISMATCH | MISMATCH
